shipment_id,order_id,order_purchase_date,delivered_customer_date,estimated_delivery_date,warehouse_id,warehouse_name,carrier_id,carrier_name,category_name,sla_tier,actual_delivery_days,estimated_delivery_days,sla_target_days,delay_days,sla_breach_flag,real_late_delivery_flag,issue_type,quality_issue_flag,anomaly_flag
ship_936b4373e24da12fc2004771e195d067,936b4373e24da12fc2004771e195d067,2018-04-01,2018-04-04,2018-04-16,WH_SOUTHEAST,Southeast FC,CAR_C,Carrier C,cama_mesa_banho,bulky,3,15,8,0,false,false,none,false,none
ship_94bd479cfab3bad689dc1f08ce0b9b55,94bd479cfab3bad689dc1f08ce0b9b55,2018-04-01,2018-04-05,2018-04-13,WH_SOUTHEAST,Southeast FC,CAR_B,Carrier B,moveis_decoracao,bulky,4,12,8,0,false,false,none,false,ANOM_SPIKE_001
ship_95d1a834e8bb4b9a9d0135c658fa9fd9,95d1a834e8bb4b9a9d0135c658fa9fd9,2018-04-01,2018-04-05,2018-04-12,WH_SOUTHEAST,Southeast FC,CAR_B,Carrier B,esporte_lazer,standard,4,11,5,0,false,false,none,false,ANOM_SPIKE_001
ship_996259172fd54f591a1046dbffa906d3,996259172fd54f591a1046dbffa906d3,2018-04-01,2018-04-09,2018-04-18,WH_SOUTHEAST,Southeast FC,CAR_A,Carrier A,pet_shop,standard,8,17,5,0,true,false,none,false,none
ship_9a68458f7da8a7a7b0840286b638dec2,9a68458f7da8a7a7b0840286b638dec2,2018-04-01,2018-04-06,2018-04-19,WH_SOUTHEAST,Southeast FC,CAR_A,Carrier A,relogios_presentes,fast,5,18,3,0,true,false,none,false,none
ship_9a948249ff7195c8fcc2817b72ce6ff1,9a948249ff7195c8fcc2817b72ce6ff1,2018-04-01,2018-04-17,2018-04-23,WH_SOUTHEAST,Southeast FC,CAR_A,Carrier A,perfumaria,fast,16,22,3,0,true,false,none,false,none
ship_9b883472f4826d7c694d8c52038a8c67,9b883472f4826d7c694d8c52038a8c67,2018-04-01,2018-04-05,2018-04-18,WH_SOUTHEAST,Southeast FC,CAR_C,Carrier C,relogios_presentes,fast,4,17,3,0,true,false,none,false,none
ship_9c7f8270cfe5b9be15ce3d3bb0309587,9c7f8270cfe5b9be15ce3d3bb0309587,2018-04-01,2018-04-10,2018-04-20,WH_SOUTH,South FC,CAR_C,Carrier C,fashion_bolsas_e_acessorios,fast,9,19,3,0,true,false,none,false,none
ship_9d158e6d758e314a85584c5a6c9e5b8c,9d158e6d758e314a85584c5a6c9e5b8c,2018-04-01,2018-04-13,2018-04-18,WH_SOUTHEAST,Southeast FC,CAR_D,Carrier D,cama_mesa_banho,bulky,12,17,8,0,true,false,none,false,none
ship_9fc6ad47ea55766ef9dc9dd7d2fcf14d,9fc6ad47ea55766ef9dc9dd7d2fcf14d,2018-04-01,2018-04-21,2018-04-27,WH_SOUTH,South FC,CAR_C,Carrier C,telefonia,fast,20,26,3,0,true,false,none,false,none
ship_a0aef57f230423695817deb4c1b4fe7b,a0aef57f230423695817deb4c1b4fe7b,2018-04-01,2018-04-05,2018-04-12,WH_SOUTHEAST,Southeast FC,CAR_B,Carrier B,eletronicos,fast,4,11,3,0,true,false,wrong,true,ANOM_SPIKE_001
ship_a1a5a93917c05f8f0a018f68e63a8f52,a1a5a93917c05f8f0a018f68e63a8f52,2018-04-01,2018-04-09,2018-04-25,WH_SOUTH,South FC,CAR_C,Carrier C,relogios_presentes,fast,8,24,3,0,true,false,damaged,true,none
ship_a1e8024052c308f63ca46229c6427598,a1e8024052c308f63ca46229c6427598,2018-04-01,2018-04-06,2018-04-12,WH_SOUTHEAST,Southeast FC,CAR_A,Carrier A,telefonia,fast,5,11,3,0,true,false,none,false,none
ship_a298b9d499a8e4ba3c0fe83ac59a4f7d,a298b9d499a8e4ba3c0fe83ac59a4f7d,2018-04-01,2018-04-04,2018-04-12,WH_SOUTHEAST,Southeast FC,CAR_C,Carrier C,perfumaria,fast,3,11,3,0,false,false,none,false,none
ship_a3ad5f7522d495d4d61684337167bdf0,a3ad5f7522d495d4d61684337167bdf0,2018-04-01,2018-04-11,2018-04-23,WH_SOUTHEAST,Southeast FC,CAR_B,Carrier B,informatica_acessorios,fast,10,22,3,0,true,false,none,false,ANOM_SPIKE_001
ship_a58d74cd27d1a011ef6d4876466cee70,a58d74cd27d1a011ef6d4876466cee70,2018-04-01,2018-04-12,2018-04-23,WH_SOUTH,South FC,CAR_A,Carrier A,eletronicos,fast,11,22,3,0,true,false,none,false,none
ship_a66719a9e64cf864937c6c2a598d048d,a66719a9e64cf864937c6c2a598d048d,2018-04-01,2018-04-18,2018-04-18,WH_SOUTHEAST,Southeast FC,CAR_A,Carrier A,moveis_sala,bulky,17,17,8,0,true,false,none,false,none
ship_a75a2f7097d488d3e5c5709a05e32430,a75a2f7097d488d3e5c5709a05e32430,2018-04-01,2018-04-13,2018-04-12,WH_SOUTHEAST,Southeast FC,CAR_A,Carrier A,telefonia,fast,12,11,3,1,true,true,none,false,none
ship_a8159270bc9cf7d54450e079ba6b7232,a8159270bc9cf7d54450e079ba6b7232,2018-04-01,2018-04-20,2018-04-20,WH_CENTRAL_WEST,Central-West FC,CAR_A,Carrier A,informatica_acessorios,fast,19,19,3,0,true,false,none,false,none
ship_a8a6ba331df6f7b1106abbc30489c428,a8a6ba331df6f7b1106abbc30489c428,2018-04-01,2018-05-04,2018-04-30,WH_NORTH,North FC,CAR_C,Carrier C,moveis_decoracao,bulky,33,29,8,4,true,true,none,false,none
ship_ab2e05e6a9ef56ff80256898d3e015e6,ab2e05e6a9ef56ff80256898d3e015e6,2018-04-01,2018-04-09,2018-04-12,WH_SOUTHEAST,Southeast FC,CAR_C,Carrier C,telefonia,fast,8,11,3,0,true,false,none,false,none
ship_aba3d283b846a03d398d549db17b649a,aba3d283b846a03d398d549db17b649a,2018-04-01,2018-04-10,2018-04-18,WH_SOUTHEAST,Southeast FC,CAR_A,Carrier A,perfumaria,fast,9,17,3,0,true,false,none,false,none
ship_ac48e79befd4d8cbfb58047dde3e43cf,ac48e79befd4d8cbfb58047dde3e43cf,2018-04-01,2018-04-07,2018-04-20,WH_SOUTHEAST,Southeast FC,CAR_A,Carrier A,moveis_decoracao,bulky,6,19,8,0,false,false,none,false,none
ship_ac64f79a33bfa575fc5a17e7926df3d5,ac64f79a33bfa575fc5a17e7926df3d5,2018-04-01,2018-04-04,2018-04-12,WH_SOUTHEAST,Southeast FC,CAR_A,Carrier A,eletroportateis,standard,3,11,5,0,false,false,none,false,none
ship_ad570565d539dc76d6573905696f1a0d,ad570565d539dc76d6573905696f1a0d,2018-04-01,2018-04-21,2018-04-30,WH_SOUTHEAST,Southeast FC,CAR_A,Carrier A,cama_mesa_banho,bulky,20,29,8,0,true,false,none,false,none
ship_af090d1b9b5c1f684bc6a48f6525e97c,af090d1b9b5c1f684bc6a48f6525e97c,2018-04-01,2018-04-21,2018-04-25,WH_SOUTHEAST,Southeast FC,CAR_B,Carrier B,livros_tecnicos,standard,20,24,5,0,true,false,damaged,true,ANOM_SPIKE_001
ship_b0b4242ea30f1052f0ab645adc53e415,b0b4242ea30f1052f0ab645adc53e415,2018-04-01,2018-04-30,2018-04-19,WH_SOUTHEAST,Southeast FC,CAR_A,Carrier A,cama_mesa_banho,bulky,29,18,8,11,true,true,none,false,none
ship_b151ec4e0f6084208319c81f64376096,b151ec4e0f6084208319c81f64376096,2018-04-01,2018-04-06,2018-04-12,WH_SOUTHEAST,Southeast FC,CAR_D,Carrier D,esporte_lazer,standard,5,11,5,0,false,false,none,false,none
ship_b1a7bd6a9d10076c91e88bc510406b46,b1a7bd6a9d10076c91e88bc510406b46,2018-04-01,2018-04-26,2018-05-07,WH_SOUTHEAST,Southeast FC,CAR_B,Carrier B,moveis_escritorio,bulky,25,36,8,0,true,false,wrong,true,ANOM_SPIKE_001
ship_b324f4270850cbba23533b9a9d3434a9,b324f4270850cbba23533b9a9d3434a9,2018-04-01,2018-04-03,2018-04-12,WH_SOUTHEAST,Southeast FC,CAR_B,Carrier B,utilidades_domesticas,standard,2,11,5,0,false,false,damaged,true,ANOM_SPIKE_001
ship_b382fb5001304e782c71526663c196ce,b382fb5001304e782c71526663c196ce,2018-04-01,2018-04-04,2018-04-16,WH_SOUTHEAST,Southeast FC,CAR_D,Carrier D,cama_mesa_banho,bulky,3,15,8,0,false,false,none,false,none
ship_b3ef7d06bb528982dc6f78f52dc393f4,b3ef7d06bb528982dc6f78f52dc393f4,2018-04-01,2018-04-05,2018-04-12,WH_SOUTHEAST,Southeast FC,CAR_B,Carrier B,beleza_saude,fast,4,11,3,0,true,false,damaged,true,ANOM_SPIKE_001
ship_b5af0ae994e0a12e8246da3f7170f54e,b5af0ae994e0a12e8246da3f7170f54e,2018-04-01,2018-04-06,2018-04-18,WH_SOUTHEAST,Southeast FC,CAR_A,Carrier A,informatica_acessorios,fast,5,17,3,0,true,false,none,false,none
ship_b63e91fac7037a2bba4fad09acd96691,b63e91fac7037a2bba4fad09acd96691,2018-04-01,2018-04-18,2018-04-25,WH_SOUTH,South FC,CAR_C,Carrier C,consoles_games,standard,17,24,5,0,true,false,none,false,none
ship_b67a8588504e07ca0dca52eaa72a1829,b67a8588504e07ca0dca52eaa72a1829,2018-04-01,2018-04-06,2018-04-12,WH_SOUTHEAST,Southeast FC,CAR_A,Carrier A,esporte_lazer,standard,5,11,5,0,false,false,failed,true,none
ship_bac4595733cd0e89158cb02bebbf6352,bac4595733cd0e89158cb02bebbf6352,2018-04-01,2018-04-18,2018-04-20,WH_CENTRAL_WEST,Central-West FC,CAR_B,Carrier B,cama_mesa_banho,bulky,17,19,8,0,true,false,none,false,none
ship_bbf778080cc883a8de2e500c0e490c75,bbf778080cc883a8de2e500c0e490c75,2018-04-01,2018-04-10,2018-05-08,WH_SOUTHEAST,Southeast FC,CAR_D,Carrier D,telefonia,fast,9,37,3,0,true,false,none,false,none
ship_bd8ff252732819c1375fb43d9c3cf529,bd8ff252732819c1375fb43d9c3cf529,2018-04-01,2018-04-13,2018-04-26,WH_SOUTHEAST,Southeast FC,CAR_A,Carrier A,informatica_acessorios,fast,12,25,3,0,true,false,none,false,none
ship_c093725142d6e40dbbe38e657c8966c6,c093725142d6e40dbbe38e657c8966c6,2018-04-01,2018-04-18,2018-04-27,WH_SOUTH,South FC,CAR_A,Carrier A,esporte_lazer,standard,17,26,5,0,true,false,none,false,none
ship_c2aa77318ccfe5fea754a5d1c2ff1544,c2aa77318ccfe5fea754a5d1c2ff1544,2018-04-01,2018-04-06,2018-04-26,WH_SOUTHEAST,Southeast FC,CAR_C,Carrier C,perfumaria,fast,5,25,3,0,true,false,none,false,none
ship_c5e0223ff36f3c5128010ee14e7ee6d1,c5e0223ff36f3c5128010ee14e7ee6d1,2018-04-01,2018-04-04,2018-04-17,WH_SOUTHEAST,Southeast FC,CAR_B,Carrier B,telefonia,fast,3,16,3,0,false,false,none,false,ANOM_SPIKE_001
ship_c5e8cbed3be23c7ede875b40cba35527,c5e8cbed3be23c7ede875b40cba35527,2018-04-01,2018-04-18,2018-05-08,WH_SOUTHEAST,Southeast FC,CAR_A,Carrier A,utilidades_domesticas,standard,17,37,5,0,true,false,none,false,none
ship_c7e28ed999d9c8bb8768db0e1345ece1,c7e28ed999d9c8bb8768db0e1345ece1,2018-04-01,2018-04-08,2018-04-25,WH_SOUTHEAST,Southeast FC,CAR_B,Carrier B,fashion_bolsas_e_acessorios,fast,7,24,3,0,true,false,none,false,ANOM_SPIKE_001
ship_c901aee1a796480fc91d75a1214eb170,c901aee1a796480fc91d75a1214eb170,2018-04-01,2018-04-16,2018-05-03,WH_SOUTHEAST,Southeast FC,CAR_B,Carrier B,eletronicos,fast,15,32,3,0,true,false,none,false,ANOM_SPIKE_001
ship_c943bc78c323d9a46208210c587c2ce4,c943bc78c323d9a46208210c587c2ce4,2018-04-01,2018-04-06,2018-04-13,WH_SOUTHEAST,Southeast FC,CAR_B,Carrier B,eletronicos,fast,5,12,3,0,true,false,damaged,true,ANOM_SPIKE_001
ship_ca2b020221599ee940c1bb5be191cbf9,ca2b020221599ee940c1bb5be191cbf9,2018-04-01,2018-04-30,2018-04-25,WH_SOUTHEAST,Southeast FC,CAR_B,Carrier B,beleza_saude,fast,29,24,3,5,true,true,none,false,ANOM_SPIKE_001
ship_ca2d0999ad1d0d4425ca9403c264cc3e,ca2d0999ad1d0d4425ca9403c264cc3e,2018-04-01,2018-04-11,2018-04-26,WH_SOUTHEAST,Southeast FC,CAR_A,Carrier A,instrumentos_musicais,standard,10,25,5,0,true,false,none,false,none
ship_cac2c6b6297e3743dc2caecac71350c1,cac2c6b6297e3743dc2caecac71350c1,2018-04-01,2018-04-13,2018-04-18,WH_SOUTHEAST,Southeast FC,CAR_B,Carrier B,beleza_saude,fast,12,17,3,0,true,false,damaged,true,ANOM_SPIKE_001
ship_cd6764d145d06aa99b4d3e54afe203b6,cd6764d145d06aa99b4d3e54afe203b6,2018-04-01,2018-04-03,2018-04-12,WH_SOUTHEAST,Southeast FC,CAR_C,Carrier C,pet_shop,standard,2,11,5,0,false,false,none,false,none
ship_cd994d365e6a5dcaa94ff5f3fadb0ad8,cd994d365e6a5dcaa94ff5f3fadb0ad8,2018-04-01,2018-04-08,2018-04-12,WH_SOUTHEAST,Southeast FC,CAR_C,Carrier C,beleza_saude,fast,7,11,3,0,true,false,none,false,none
ship_cde78bb3c83fdc0c9a35e87b8d559cc4,cde78bb3c83fdc0c9a35e87b8d559cc4,2018-04-01,2018-05-03,2018-05-03,WH_SOUTHEAST,Southeast FC,CAR_D,Carrier D,eletronicos,fast,32,32,3,0,true,false,none,false,none
ship_cee4376822a28a33c40779ddfceee1eb,cee4376822a28a33c40779ddfceee1eb,2018-04-01,2018-04-12,2018-04-20,WH_SOUTHEAST,Southeast FC,CAR_D,Carrier D,brinquedos,standard,11,19,5,0,true,false,none,false,none
ship_cf891dfddefcb0fd6ebc574e0cc67846,cf891dfddefcb0fd6ebc574e0cc67846,2018-04-01,2018-04-13,2018-04-25,WH_SOUTH,South FC,CAR_A,Carrier A,eletronicos,fast,12,24,3,0,true,false,none,false,none
ship_cfdfa46e2f22c67f26fb469b93b88eee,cfdfa46e2f22c67f26fb469b93b88eee,2018-04-01,2018-04-04,2018-04-12,WH_SOUTHEAST,Southeast FC,CAR_A,Carrier A,pet_shop,standard,3,11,5,0,false,false,none,false,none
ship_d1f31783129ddeede87b72ab701d0e8a,d1f31783129ddeede87b72ab701d0e8a,2018-04-01,2018-04-17,2018-04-23,WH_SOUTHEAST,Southeast FC,CAR_C,Carrier C,cama_mesa_banho,bulky,16,22,8,0,true,false,none,false,none
ship_d43472e081e497455a0b707e249ce567,d43472e081e497455a0b707e249ce567,2018-04-01,2018-04-16,2018-04-23,WH_SOUTH,South FC,CAR_D,Carrier D,pet_shop,standard,15,22,5,0,true,false,wrong,true,none
ship_d6ff82ba1b005fb6c2f1fab4e633b4ae,d6ff82ba1b005fb6c2f1fab4e633b4ae,2018-04-01,2018-04-07,2018-04-19,WH_SOUTHEAST,Southeast FC,CAR_C,Carrier C,construcao_ferramentas_construcao,bulky,6,18,8,0,false,false,none,false,none
ship_d7f0913acbeab2d90a27f737d85a2d7a,d7f0913acbeab2d90a27f737d85a2d7a,2018-04-01,2018-04-05,2018-04-12,WH_SOUTHEAST,Southeast FC,CAR_A,Carrier A,ferramentas_jardim,bulky,4,11,8,0,false,false,none,false,none
ship_d80b6cf3c5089af37bc9dae7cbafc3b7,d80b6cf3c5089af37bc9dae7cbafc3b7,2018-04-01,2018-04-10,2018-04-26,WH_SOUTHEAST,Southeast FC,CAR_B,Carrier B,informatica_acessorios,fast,9,25,3,0,true,false,none,false,ANOM_SPIKE_001
ship_d8be9ae1b47e841991f6985619f70ddb,d8be9ae1b47e841991f6985619f70ddb,2018-04-01,2018-04-16,2018-05-21,WH_SOUTHEAST,Southeast FC,CAR_A,Carrier A,bebes,standard,15,50,5,0,true,false,none,false,none
ship_dbb1353a1b37773612291d7e294ec323,dbb1353a1b37773612291d7e294ec323,2018-04-01,2018-04-07,2018-04-19,WH_SOUTH,South FC,CAR_A,Carrier A,fashion_bolsas_e_acessorios,fast,6,18,3,0,true,false,none,false,none
ship_dc1818ff094219ac82bf4d84fb6c6540,dc1818ff094219ac82bf4d84fb6c6540,2018-04-01,2018-04-06,2018-04-23,WH_SOUTH,South FC,CAR_C,Carrier C,informatica_acessorios,fast,5,22,3,0,true,false,wrong,true,none
ship_dd0772fc1baae39225ffcb43bbb71a99,dd0772fc1baae39225ffcb43bbb71a99,2018-04-01,2018-04-11,2018-04-23,WH_SOUTHEAST,Southeast FC,CAR_C,Carrier C,esporte_lazer,standard,10,22,5,0,true,false,none,false,none
ship_de91fc52c5e64360685e51f75ceeeb2c,de91fc52c5e64360685e51f75ceeeb2c,2018-04-01,2018-04-23,2018-05-08,WH_NORTH,North FC,CAR_A,Carrier A,esporte_lazer,standard,22,37,5,0,true,false,none,false,none
ship_e0006b2f32e1921de703f8b17b01fab9,e0006b2f32e1921de703f8b17b01fab9,2018-04-01,2018-04-06,2018-04-18,WH_SOUTHEAST,Southeast FC,CAR_D,Carrier D,beleza_saude,fast,5,17,3,0,true,false,none,false,none
ship_e05885007043bb1e8f723ff2d4f5aa4d,e05885007043bb1e8f723ff2d4f5aa4d,2018-04-01,2018-04-17,2018-04-25,WH_SOUTH,South FC,CAR_B,Carrier B,esporte_lazer,standard,16,24,5,0,true,false,none,false,none
ship_e1edd95bfd88243a6d6b774d8aefe535,e1edd95bfd88243a6d6b774d8aefe535,2018-04-01,2018-04-17,2018-04-27,WH_SOUTH,South FC,CAR_B,Carrier B,fashion_calcados,fast,16,26,3,0,true,false,none,false,none
ship_e21a80eea8af4c40c61e96affe0f3a83,e21a80eea8af4c40c61e96affe0f3a83,2018-04-01,2018-04-04,2018-04-12,WH_SOUTHEAST,Southeast FC,CAR_A,Carrier A,telefonia,fast,3,11,3,0,false,false,none,false,none
ship_e2bdd50123225ac6e08ff517b00fd06c,e2bdd50123225ac6e08ff517b00fd06c,2018-04-01,2018-04-17,2018-04-20,WH_SOUTHEAST,Southeast FC,CAR_B,Carrier B,automotivo,standard,16,19,5,0,true,false,none,false,ANOM_SPIKE_001
ship_e2fca022373f1b683cf49d41e76ec1e8,e2fca022373f1b683cf49d41e76ec1e8,2018-04-01,2018-04-05,2018-04-26,WH_SOUTHEAST,Southeast FC,CAR_D,Carrier D,ferramentas_jardim,bulky,4,25,8,0,false,false,none,false,none
ship_e3c64131d3d2295829639be7b74a6533,e3c64131d3d2295829639be7b74a6533,2018-04-01,2018-04-16,2018-05-02,WH_SOUTH,South FC,CAR_A,Carrier A,instrumentos_musicais,standard,15,31,5,0,true,false,none,false,none
ship_e3d01d114807951233b494f5493aec61,e3d01d114807951233b494f5493aec61,2018-04-01,2018-04-07,2018-04-13,WH_SOUTHEAST,Southeast FC,CAR_D,Carrier D,automotivo,standard,6,12,5,0,true,false,none,false,none
ship_e4c01d7732af07fff2a3e083d93f0581,e4c01d7732af07fff2a3e083d93f0581,2018-04-01,2018-04-03,2018-04-12,WH_SOUTHEAST,Southeast FC,CAR_B,Carrier B,brinquedos,standard,2,11,5,0,false,false,damaged,true,ANOM_SPIKE_001
ship_e4c509134655c5ab30ba6d298fc5d216,e4c509134655c5ab30ba6d298fc5d216,2018-04-01,2018-04-06,2018-04-12,WH_SOUTHEAST,Southeast FC,CAR_B,Carrier B,beleza_saude,fast,5,11,3,0,true,false,damaged,true,ANOM_SPIKE_001
ship_e57a80c38db54b7ff20c18cfe7bc2840,e57a80c38db54b7ff20c18cfe7bc2840,2018-04-01,2018-04-16,2018-04-19,WH_SOUTHEAST,Southeast FC,CAR_A,Carrier A,utilidades_domesticas,standard,15,18,5,0,true,false,none,false,none
ship_e914223bd5011825c70d0c53ff6a53d0,e914223bd5011825c70d0c53ff6a53d0,2018-04-01,2018-04-04,2018-04-12,WH_SOUTHEAST,Southeast FC,CAR_B,Carrier B,papelaria,fast,3,11,3,0,false,false,none,false,ANOM_SPIKE_001
ship_eb4b336bd21e49c74c82949c6cc43ec6,eb4b336bd21e49c74c82949c6cc43ec6,2018-04-01,2018-04-10,2018-04-23,WH_SOUTHEAST,Southeast FC,CAR_A,Carrier A,bebes,standard,9,22,5,0,true,false,none,false,none
ship_ebca4856d6b3b849437fe99d11633d25,ebca4856d6b3b849437fe99d11633d25,2018-04-01,2018-04-30,2018-04-24,WH_SOUTHEAST,Southeast FC,CAR_B,Carrier B,esporte_lazer,standard,29,23,5,6,true,true,damaged,true,ANOM_SPIKE_001
ship_ed7646bd67d7f803bfe1d24cc78cd827,ed7646bd67d7f803bfe1d24cc78cd827,2018-04-01,2018-04-16,2018-04-18,WH_SOUTHEAST,Southeast FC,CAR_C,Carrier C,moveis_decoracao,bulky,15,17,8,0,true,false,none,false,none
ship_f1a24be96cc3d824b45822be11fede0d,f1a24be96cc3d824b45822be11fede0d,2018-04-01,2018-04-13,2018-04-26,WH_SOUTHEAST,Southeast FC,CAR_B,Carrier B,beleza_saude,fast,12,25,3,0,true,false,damaged,true,ANOM_SPIKE_001
ship_f2228e3e55ff956909ad7750f08516fd,f2228e3e55ff956909ad7750f08516fd,2018-04-01,2018-04-11,2018-04-25,WH_SOUTH,South FC,CAR_B,Carrier B,livros_interesse_geral,standard,10,24,5,0,true,false,none,false,none
ship_f2c779d9e158d2f63b66a26883fbedb3,f2c779d9e158d2f63b66a26883fbedb3,2018-04-01,2018-04-09,2018-04-25,WH_SOUTHEAST,Southeast FC,CAR_D,Carrier D,relogios_presentes,fast,8,24,3,0,true,false,none,false,none
ship_f315f8fbe6489c99c9e99dcbe52dace4,f315f8fbe6489c99c9e99dcbe52dace4,2018-04-01,2018-04-07,2018-04-19,WH_SOUTHEAST,Southeast FC,CAR_C,Carrier C,brinquedos,standard,6,18,5,0,true,false,none,false,none
ship_f4784cc10b71c854627d55e0f3999ed0,f4784cc10b71c854627d55e0f3999ed0,2018-04-01,2018-04-10,2018-04-12,WH_SOUTHEAST,Southeast FC,CAR_C,Carrier C,informatica_acessorios,fast,9,11,3,0,true,false,none,false,none
ship_f5564350b619e47f43db5be6a5e9db8c,f5564350b619e47f43db5be6a5e9db8c,2018-04-01,2018-04-11,2018-04-18,WH_SOUTH,South FC,CAR_B,Carrier B,automotivo,standard,10,17,5,0,true,false,none,false,none
ship_f6d1b6b0b6f93eab6bdf97aea6a0b7ef,f6d1b6b0b6f93eab6bdf97aea6a0b7ef,2018-04-01,2018-04-21,2018-04-24,WH_SOUTH,South FC,CAR_B,Carrier B,utilidades_domesticas,standard,20,23,5,0,true,false,none,false,none
ship_f783f9fd0c31d9ae64335958eae7389e,f783f9fd0c31d9ae64335958eae7389e,2018-04-01,2018-04-04,2018-04-12,WH_SOUTHEAST,Southeast FC,CAR_A,Carrier A,relogios_presentes,fast,3,11,3,0,false,false,none,false,none
ship_f784c3e2e91e3c878a6e56b335f2a4b3,f784c3e2e91e3c878a6e56b335f2a4b3,2018-04-01,2018-04-10,2018-04-20,WH_SOUTH,South FC,CAR_D,Carrier D,automotivo,standard,9,19,5,0,true,false,none,false,none
ship_fa5bc8d649e12c05e6e39015325ae564,fa5bc8d649e12c05e6e39015325ae564,2018-04-01,2018-04-12,2018-04-18,WH_SOUTHEAST,Southeast FC,CAR_B,Carrier B,cama_mesa_banho,bulky,11,17,8,0,true,false,missing,true,ANOM_SPIKE_001
ship_fb60bfb1c80eb02d4fc8efef7f25f87a,fb60bfb1c80eb02d4fc8efef7f25f87a,2018-04-01,2018-05-09,2018-04-26,WH_SOUTHEAST,Southeast FC,CAR_B,Carrier B,beleza_saude,fast,38,25,3,13,true,true,wrong,true,ANOM_SPIKE_001
ship_fb7d6ea70e823cfb1afca3524282cbf9,fb7d6ea70e823cfb1afca3524282cbf9,2018-04-01,2018-04-11,2018-05-04,WH_SOUTHEAST,Southeast FC,CAR_A,Carrier A,ferramentas_jardim,bulky,10,33,8,0,true,false,none,false,none
ship_fbc3d892b4dad0fee10db683ae33ec25,fbc3d892b4dad0fee10db683ae33ec25,2018-04-01,2018-04-12,2018-04-24,WH_CENTRAL_WEST,Central-West FC,CAR_B,Carrier B,esporte_lazer,standard,11,23,5,0,true,false,none,false,none
ship_fbcb36fe4b7d424d65663a88bbe2b24a,fbcb36fe4b7d424d65663a88bbe2b24a,2018-04-01,2018-04-12,2018-04-19,WH_SOUTHEAST,Southeast FC,CAR_A,Carrier A,moveis_decoracao,bulky,11,18,8,0,true,false,none,false,none
ship_fc7e6d607ce832df24d06b153b3a6c1e,fc7e6d607ce832df24d06b153b3a6c1e,2018-04-01,2018-04-13,2018-05-04,WH_SOUTHEAST,Southeast FC,CAR_B,Carrier B,utilidades_domesticas,standard,12,33,5,0,true,false,damaged,true,ANOM_SPIKE_001
ship_fea759da1fbb4566e226c7bb2c257a5e,fea759da1fbb4566e226c7bb2c257a5e,2018-04-01,2018-04-16,2018-04-20,WH_SOUTHEAST,Southeast FC,CAR_C,Carrier C,bebes,standard,15,19,5,0,true,false,none,false,none
ship_fee5caa0bafc2ce76161488d400a7c12,fee5caa0bafc2ce76161488d400a7c12,2018-04-01,2018-04-07,2018-04-25,WH_SOUTH,South FC,CAR_B,Carrier B,construcao_ferramentas_construcao,bulky,6,24,8,0,false,false,none,false,none
ship_008a1b3db2a8bf63418c2cf7c7f494b1,008a1b3db2a8bf63418c2cf7c7f494b1,2018-04-02,2018-05-03,2018-04-23,WH_SOUTHEAST,Southeast FC,CAR_B,Carrier B,beleza_saude,fast,31,21,3,10,true,true,missing,true,ANOM_SPIKE_001
ship_01c7b08f0c05952ce15edb928bb63d2d,01c7b08f0c05952ce15edb928bb63d2d,2018-04-02,2018-04-18,2018-05-02,WH_SOUTH,South FC,CAR_B,Carrier B,livros_tecnicos,standard,16,30,5,0,true,false,none,false,none
ship_02e15a348e5f7ae74cd23e7904095aee,02e15a348e5f7ae74cd23e7904095aee,2018-04-02,2018-04-10,2018-04-23,WH_SOUTHEAST,Southeast FC,CAR_B,Carrier B,esporte_lazer,standard,8,21,5,0,true,false,none,false,ANOM_SPIKE_001
ship_0355ae43910316435f24cb54605a820d,0355ae43910316435f24cb54605a820d,2018-04-02,2018-04-07,2018-04-13,WH_SOUTHEAST,Southeast FC,CAR_A,Carrier A,eletronicos,fast,5,11,3,0,true,false,none,false,none
ship_03b5e0da68374e8ac08cd539d0559cfe,03b5e0da68374e8ac08cd539d0559cfe,2018-04-02,2018-04-06,2018-04-23,WH_SOUTHEAST,Southeast FC,CAR_A,Carrier A,informatica_acessorios,fast,4,21,3,0,true,false,damaged,true,none
ship_04fa206258b069b5900dd56e6cc87a63,04fa206258b069b5900dd56e6cc87a63,2018-04-02,2018-04-17,2018-05-07,WH_SOUTHEAST,Southeast FC,CAR_A,Carrier A,beleza_saude,fast,15,35,3,0,true,false,none,false,none
ship_0683ead91c16a3b8964141bd93ec4edd,0683ead91c16a3b8964141bd93ec4edd,2018-04-02,2018-04-04,2018-04-12,WH_SOUTHEAST,Southeast FC,CAR_A,Carrier A,cama_mesa_banho,bulky,2,10,8,0,false,false,none,false,none
ship_070f721954fa2416856b2b30e3c3c341,070f721954fa2416856b2b30e3c3c341,2018-04-02,2018-04-16,2018-05-02,WH_SOUTH,South FC,CAR_C,Carrier C,informatica_acessorios,fast,14,30,3,0,true,false,refund,true,none
ship_0996218f2d0c8ec0cb08f7498588bc41,0996218f2d0c8ec0cb08f7498588bc41,2018-04-02,2018-04-05,2018-04-12,WH_SOUTHEAST,Southeast FC,CAR_B,Carrier B,automotivo,standard,3,10,5,0,false,false,none,false,ANOM_SPIKE_001
